"id","age","female","education","happy_t0","happy_t1"
596,23,0,2,53.7144698177622,46.5898146330324
597,70,0,4,72.7945656838553,77.7339606511644
598,30,1,2,69.8416485616914,64.5374886296305
599,60,0,2,40.6503676972846,40.8154791524662
600,51,1,2,83.7819441539987,72.0158380440054
601,35,1,4,44.5009281924314,38.2095854900366
602,22,0,1,52.4789984085151,49.842306013631
603,45,1,2,29.6744653322699,20.3986722666171
604,56,0,5,0,34.9400691512704
605,84,1,4,41.2970959460922,65.8113521614556
606,61,0,2,34.8295045619552,58.983857115235
607,79,0,3,51.9738235610023,93.2052256523611
608,48,1,5,33.3960033230775,30.2334793114916
609,45,1,3,85.260555905514,75.5206077977288
610,51,0,4,67.1764826502526,33.44057352117
611,66,1,4,47.6894107683793,48.3996306945691
612,70,0,2,61.9034241636428,60.3638622189218
613,23,0,4,35.888058251904,34.9109806611778
614,75,1,3,65.1323377190404,51.514908668614
615,27,0,2,61.8858445900517,67.0327671014194
616,33,1,2,55.6362469970165,29.9218050871999
617,75,1,3,77.5329679946567,62.75052033256
618,36,0,1,72.138034971748,53.087849931481
619,35,0,5,47.6490150041735,16.7858832630929
620,75,1,4,61.7926253307501,52.5511846244821
621,24,1,3,52.0890409225723,29.0294038097423
622,21,0,2,53.6722678322276,43.2801836413489
623,80,0,2,55.429497654627,70.0611561128076
624,77,0,1,51.9727109012795,58.375960029125
625,54,1,4,53.0912008413461,32.2268336859273
627,31,1,5,23.4842867729067,30.7427728606951
628,68,0,5,66.5599495139382,64.9057642472923
629,20,0,3,58.4182165174301,82.5090743725076
630,76,1,2,40.2404811789758,51.2087727902772
631,74,1,3,50.5295566986887,6.93886677967392
632,83,1,4,26.5125509636082,28.3633847408816
634,29,1,1,36.3192431357876,23.6766605453346
635,54,0,1,49.3024253564982,53.000441610711
636,26,0,3,53.8370345285831,39.2920912388926
638,50,0,1,78.1986862606613,68.2839193001305
639,80,1,5,38.9666852937932,33.7360114059384
640,69,1,5,38.6001621118831,22.3720279611067
641,80,0,1,72.5328826466288,84.25746714526
643,90,0,2,63.6552543054962,61.0569021544276
644,74,1,4,22.5835505690419,58.0354872563235
647,54,0,5,36.1632359083325,16.1100801441342
649,44,1,2,33.803317097951,55.2148106649832
650,27,0,5,24.4328078656507,13.5521778116262
652,60,1,1,65.100435135184,65.9769116177289
653,87,1,3,58.025762194789,47.2191898647057
654,55,0,1,36.1538383578817,35.70378520819
655,56,1,5,45.1369126787516,29.993353341687
656,70,0,3,29.7135727368511,41.0260692477554
657,55,1,4,43.8517430660306,31.697293909427
658,86,1,5,47.6730362710135,31.4806960137128
659,83,0,5,32.5811290430631,24.3143618497715
660,70,1,1,65.8307629682827,58.9402850182693
661,55,1,3,50.9639757410124,74.1080436463033
663,58,0,1,42.3778730091757,39.3035718510199
664,40,1,5,46.8310722524244,49.697763611875
665,61,0,4,57.8127241864477,36.3836550384306
666,60,1,4,40.4635691117368,38.4787317292706
667,35,0,5,40.0995696939222,58.9884158089887
668,19,1,3,25.1790667822892,39.2874173602636
669,63,1,1,46.8804402900893,64.2733216309497
670,40,0,4,23.5709979042843,61.3215354743793
671,24,1,1,58.5481186144306,58.0848752141793
672,78,1,4,45.2236240613473,50.2467246769676
673,74,1,2,44.0842054256656,33.3394757210146
674,80,0,3,62.9163647657247,54.6430575331643
675,66,1,4,53.2897732366121,39.601177021718
676,42,0,3,33.3552422074004,58.299485174815
677,60,1,3,50.3961434584911,34.0947465274256
678,71,1,1,61.9929831468731,55.2379472769179
680,89,1,2,0.411906680974618,21.1840366494318
681,43,0,4,57.5703500604933,49.8651756191284
682,78,1,4,45.0583022464968,29.6355581974557
683,74,0,2,52.8726608086267,54.1856688690265
684,54,0,2,62.8363887753095,85.7783708512437
685,80,1,3,46.3876657869606,41.9451337546763
686,34,0,5,61.1867692512463,44.2801237100804
687,23,0,4,25.5356281254863,29.8753632248327
688,36,0,1,34.1222895916482,45.377264112332
689,58,0,1,98.4072199933909,74.8199299478935
690,42,1,2,70.4238857106282,38.7045805616042
692,37,1,3,49.970452255499,32.4715960110735
693,38,0,1,30.5973963318043,45.3582799131545
694,58,1,3,57.8575079268475,19.1515435031773
695,57,0,1,63.3973828854431,77.8824115910912
696,85,0,2,72.5640739403528,65.9246227678861
697,72,0,5,33.4544926099663,4.7288378844893
698,52,0,4,25.4230605342932,28.681603928594
700,25,0,1,60.4387449276497,51.3639894296024
701,55,1,2,48.5980404643241,45.8134277947079
702,40,1,4,62.3324471005031,36.8497808654361
704,48,1,4,24.6288526086255,20.9557232874682
705,60,1,1,49.4528836981414,56.449949582622
706,51,0,3,35.3588255534311,53.5506568624692
708,57,1,4,75.6531354099957,40.2818488645432
712,73,1,5,36.5584429551075,11.5453250352134
714,64,1,3,12.2674083915373,48.089667414989
715,26,1,3,32.7849822285092,23.4296670233992
717,75,1,4,47.4648849512838,42.4641281837028
718,27,1,2,56.8033858466916,63.9737040251368
719,35,0,5,35.5608918269379,42.7885013790936
720,30,1,5,26.5969301192045,5.98423621799415
721,88,0,2,66.9262634621551,82.3798159594285
722,69,0,5,39.6089374988391,39.8402320896065
724,60,1,1,45.7842974123652,52.508388732968
725,52,0,1,48.3287242601353,31.3462337882007
727,38,0,2,65.8714632019499,61.4326438050367
728,68,0,2,75.1580204768103,65.9409380455569
729,33,1,4,33.5846436516945,53.5156237829502
730,37,1,3,31.4039090957446,19.2798714279539
731,51,0,5,65.7070665000565,43.517142875602
732,73,1,3,35.4192461226362,39.4044599819199
733,71,1,2,60.355833155828,60.6016613887046
734,43,1,1,52.1327672159789,56.672084421186
735,67,1,1,77.2036110077345,88.3083076809748
736,72,0,2,67.636466427611,49.559984557468
737,74,1,1,35.1266015840152,65.9996144860233
738,72,0,3,29.4937257554598,47.710383510595
739,25,1,2,76.8103493449188,77.2195834956025
740,67,1,2,68.1565011029358,50.6330572879852
742,35,1,5,31.6814283278616,8.42433254813692
744,61,1,1,56.09421131023,40.3722705128413
747,53,1,5,30.0768314021307,12.8558462128981
748,53,0,2,67.9659381217608,45.7394699118397
749,72,0,2,57.5898337414981,61.5691668869582
750,79,1,1,45.3754378255274,49.7284602766842
751,18,1,1,44.6963731325081,54.3083480415115
752,61,0,1,34.443479318148,56.7323243524541
754,77,1,2,34.5932907708877,42.7342921729796
755,89,0,5,32.1816384999172,44.9164201859634
756,26,1,2,79.6368152271565,61.4692249918707
757,44,0,3,57.1083049584519,30.6477345147191
758,45,1,3,27.8014022609546,47.1609691445755
760,18,1,2,38.1874071918827,55.527882258843
761,63,0,4,51.9882825369906,15.4100576170141
762,31,0,2,49.7343596519989,82.6750015489996
763,75,0,3,45.6039024830679,55.5252956184089
765,19,1,4,38.1392139500189,18.2013073682662
766,55,1,5,56.3203237452388,43.2568092938461
767,29,0,2,37.9721976925891,66.7362580891124
769,60,1,5,17.7138131192394,21.8608850757308
770,77,1,2,35.8883487119929,55.6133828627751
773,75,1,2,61.365451910373,54.7847754960121
774,84,0,4,69.3474941879693,37.5544931355759
775,27,1,3,34.7769039621857,37.0669611089984
777,58,1,2,68.4639312550152,56.5496100081223
778,72,0,4,43.2295185139921,48.6145075486591
779,47,1,1,47.4047421969843,60.0770171586215
780,87,0,1,41.2882431466186,71.5752474317224
782,73,1,1,47.2743704750566,57.0730427374724
783,35,0,3,41.7723488066386,53.7467297985643
784,29,1,2,54.4714573667041,61.3969336500259
785,74,1,1,67.1513612270568,57.4023956838396
786,28,1,5,56.4767208601946,30.5155561718298
787,55,1,5,53.0566851524136,50.0273391835599
789,32,0,4,49.9749798559329,70.4733593818051
790,63,0,1,89.6762695615626,58.1130992769896
792,72,0,2,51.5686966260003,66.6236868097458
794,73,0,5,57.942608854896,36.932076866951
795,32,1,5,23.8753214801386,32.9146831417742
796,36,0,1,63.5024550882186,57.7121173348736
797,67,1,1,70.5226303032448,52.7178510432023
798,33,0,3,55.152243964895,63.6931896941789
799,26,1,2,47.0873357437038,57.535808455013
800,63,1,5,41.8769273347107,38.4835619909631
801,80,0,4,54.4818226854217,52.4361581383439
804,54,1,3,76.8952944170673,67.9863170659471
805,50,0,3,34.2251894058526,48.2754445995078
806,77,0,5,73.4770998031852,36.634334324464
807,62,1,3,65.8388022062608,49.6148675285473
808,87,1,5,47.642671812562,37.6765101385928
810,67,0,2,51.2002385483922,58.785023105943
812,39,1,4,51.8389482990898,47.3532629257897
814,25,1,5,31.5232945454185,29.2987208270117
816,45,0,3,58.9939008494991,53.9128824557404
817,55,0,3,29.9871253575801,27.2934043036225
818,25,1,1,56.0682712880065,68.3865921878474
819,69,0,5,44.2967560318022,70.4920788821369
820,53,1,1,52.0866216678382,37.6321368611688
821,68,1,5,27.2769373209658,51.8430040649659
822,89,1,2,43.4691056357286,34.6619436804867
823,27,0,2,31.969775980492,47.4437899796083
824,63,1,4,21.6739689292195,15.101340344101
825,38,0,5,57.159538834054,49.2147094738695
826,61,0,5,66.9663114327041,50.4780330094058
827,48,1,5,32.4847754187339,25.7413020151524
828,69,1,4,42.1613793507107,50.1765071261688
830,27,1,3,22.5818850881687,32.3855605242811
833,39,0,3,55.3605232778484,63.5220221147575
834,86,0,1,40.596219191793,61.4527866180512
835,82,0,3,28.3941282614993,59.3365788499404
838,72,1,4,57.5832220851166,57.2857301301854
839,87,0,4,46.1884892894484,42.0456488744356
840,78,1,1,36.9578601524487,45.5369259197168
841,63,0,5,58.3834237357724,73.5170989133774
842,33,0,4,48.5789071386231,54.3571850612877
844,62,1,2,41.2772325321273,49.2810972181908
845,56,0,5,39.9071978762981,50.5101501765553
846,64,0,2,64.5906903257918,58.1729337378963
848,70,1,3,62.0901973077721,81.677233434935
849,65,0,3,36.4099090851913,50.719798511736
851,88,1,1,63.1761018894653,40.6789005932167
852,36,0,3,50.7600535812361,47.1606082900244
855,73,1,2,63.414282936532,27.221087495171
857,59,1,4,26.9399935800707,20.8511005693616
858,66,0,1,70.4943963543769,55.196443786398
862,76,1,5,72.8829655030955,81.9770702804427
863,88,0,5,41.7829010371133,55.2020427616586
864,60,1,2,80.4337183479286,48.8578900947532
865,73,0,1,41.0441258765252,31.0838411056922
866,21,1,4,57.0654526959423,31.8520238336881
867,60,0,3,53.9078549636357,34.6437657090206
872,36,0,4,27.5295137737674,32.9024511905799
873,19,0,5,33.0168503578424,28.4481390676122
874,80,1,1,61.7860872411614,64.8773982633856
877,49,1,4,5.97418457011907,1.71133122646302
878,39,1,5,15.5405973813107,31.0205229973507
879,63,1,2,23.0293278745212,39.7080361276146
883,35,0,1,51.8499643408942,84.281203092806
884,44,1,3,52.5593127859139,33.8625600313408
885,44,0,2,39.6378735805878,39.2998421745658
886,48,0,3,67.4871706714284,66.9763143286664
890,59,0,1,59.606938425882,53.1918024065005
892,21,0,3,47.0957718211072,40.1309248915117
894,33,0,1,48.1828722980803,49.4293196680861
895,37,0,2,52.5028852221361,73.1485847913753
896,43,0,5,24.2768032669818,19.4155474376621
899,69,0,3,75.3807963182395,47.5778914577778
904,38,1,4,58.3791698429245,26.7706381953902
905,20,1,3,52.4698951719013,30.7824967905786
910,61,0,5,23.8905285116304,37.1353770714907
911,27,0,2,64.1216307541656,72.3625840556172
912,74,0,4,45.7075997677285,45.8879614882865
916,47,0,4,54.8235559623694,36.932415177379
918,62,1,2,55.0537041598742,89.8857322517804
924,38,1,5,43.202447264531,54.6912459545645
925,20,0,4,44.5106995410766,43.2233507417801
926,74,1,5,42.8918426006563,46.9449028044451
928,34,0,3,65.8658552153437,63.6953955373013
931,67,1,5,34.3746581054891,2.39739455262476
932,89,1,3,38.1527275101978,50.5825203962652
937,67,1,2,51.5360844554832,55.6790601748315
943,63,0,3,84.064083462667,62.4578244731012
949,28,1,5,31.037223129105,56.8178290529197
951,74,0,3,31.0501981454899,22.5652014699481
963,34,1,2,20.2892878047373,19.8396760254458
965,44,0,1,52.2031633323842,72.1490807667154
970,40,1,2,44.9931084350155,37.08342553946
972,22,0,4,55.2307720296891,40.4074812609466
973,31,1,2,57.5921546985904,68.3206242096057
980,39,1,1,77.9159328197853,63.8450271675057
